city,country,jams_count,jams_delay,jams_length,traffic_index_live,traffic_index_week_before,update_time_live,update_time_week_before
A Coruna,Spain,0,0,0,0,0,1652839290000,1652234490000
Basel,Switzerland,0,0,0,6,6,1652637690001,1652032890000
Basel,Switzerland,1,1.3,0.1,6,5,1652641290001,1652036490000
Basel,Switzerland,0,0,0,4,3,1652644890001,1652040090000
Baton Rouge,United States of America,6,31,11.6,16,9,1652641270314,1652036471865
Baton Rouge,United States of America,5,14,7,12,8,1652644860000,1652041860000
Birmingham,United States of America,9,38.5,6.1,13,11,1653055260000,1652450460000
Birmingham,United States of America,7,24.2,2,12,11,1653058860001,1652454060000
Birmingham,United States of America,12,47,8.9,16,15,1653065152490,1652460358901
Bern,Switzerland,11,44.4,4.6,48,50,1652716890000,1652112090001
Bern,Switzerland,2,13.1,0.8,20,21,1652720490000,1652115690000
Bern,Switzerland,0,0,0,10,11,1652724090000,1652119290000
Belo Horizonte,Brazil,1,2.5,0.4,4,6,1652662890000,1652058060000
Belo Horizonte,Brazil,1,4,0.1,1,2,1652666490000,1652061690000
Belo Horizonte,Brazil,0,0,0,0,0,1652670090000,1652065290000
Bilbao,Spain,0,0,0,0,0,1652670090000,1652065290001
Bilbao,Spain,0,0,0,0,0,1652673690001,1652068890000
Bilbao,Spain,13,48.5,17.8,13,17,1652679990000,1652075160000
Belfast,United Kingdom,0,0,0,0,0,1652662890000,1652058090000
Belfast,United Kingdom,1,1,0,0,0,1652666490000,1652061690000
Belfast,United Kingdom,0,0,0,0,0,1652670090000,1652065290000
Berlin,Germany,3,12.1,0.9,3,3,1652742090000,1652137260000
Berlin,Germany,1,2.5,0.1,1,1,1652745690001,1652140890000
Berlin,Germany,1,0.7,0.8,0,0,1652749290000,1652144490000
Bialystok,Poland,0,0,0,0,0,1652738490000,1652133690001
Bialystok,Poland,0,0,0,1,0,1652744790000,1652137290000
Bialystok,Poland,0,0,0,0,0,1652745690000,1652140890000
Jerusalem,Israel,96,469.1,64.4,57,55,1652618790000,1652013990001
Jerusalem,Israel,115,474.1,67,62,61,1652619690000,1652014890000
Bielsko-Biala,Poland,1,6.2,1.7,20,19,1652777190000,1652170590000
Bielsko-Biala,Poland,2,7.4,1.5,20,18,1652778090000,1652173290001
Bielsko-Biala,Poland,0,0,0,17,19,1652783490001,1652177790000
Barcelona,Spain,2,3.6,0.6,1,1,1652648490000,1652043690000
Barcelona,Spain,4,40.3,1.8,3,0,1652653890000,1652047290001
Barcelona,Spain,4,14,1.2,0,0,1652655690000,1652050890000
Bari,Italy,1,1.9,0.2,1,5,1652648490000,1652043690000
Bari,Italy,0,0,0,0,0,1652652090000,1652047290000
Bari,Italy,0,0,0,0,0,1652655690000,1652050890001
A Coruna,Spain,0,0,0,0,0,1652842890000,1652238090000
A Coruna,Spain,0,0,0,0,0,1652846490000,1652241690000
A Coruna,Spain,0,0,0,0,0,1652850060000,1652245290000
Basel,Switzerland,0,0,0,0,0,1652648490001,1652043690001
Basel,Switzerland,0,0,0,0,0,1652652090000,1652047290000
Basel,Switzerland,0,0,0,0,0,1652655690000,1652050890001
Basel,Switzerland,0,0,0,0,0,1652659290000,1652054490000
Baton Rouge,United States of America,4,7.6,2.7,9,7,1652648460000,1652043660000
Baton Rouge,United States of America,4,14.8,1,9,6,1652652960000,1652047260000
Baton Rouge,United States of America,4,6.7,5,9,5,1652656562809,1652050860001
Baton Rouge,United States of America,3,11.7,4.4,9,5,1652661060001,1652054460000
Birmingham,United States of America,34,120.6,27.6,24,19,1653068755458,1652463934907
Birmingham,United States of America,24,85.7,17.6,23,19,1653069640921,1652464856727
Birmingham,United States of America,12,61.7,5.8,18,17,1653073250783,1652468439378
Bern,Switzerland,0,0,0,5,7,1652727690000,1652122890000
Bern,Switzerland,0,0,0,5,6,1652731290000,1652126490001
Bern,Switzerland,0,0,0,1,2,1652734890000,1652130090000
Bern,Switzerland,0,0,0,0,1,1652738490000,1652133690000
Belo Horizonte,Brazil,1,4.8,0.1,0,0,1652673690001,1652068890000
Belo Horizonte,Brazil,1,3,0.3,0,0,1652677290000,1652072490000
Belo Horizonte,Brazil,2,9.1,2.4,0,0,1652680890000,1652076090001
Belo Horizonte,Brazil,0,0,0,0,0,1652684490001,1652079690000
Bilbao,Spain,12,32.1,15.4,18,23,1652680890000,1652076060000
Bilbao,Spain,10,36,6.2,19,20,1652684490000,1652079660001
Belfast,United Kingdom,0,0,0,0,0,1652673690000,1652068890000
Berlin,Germany,2,11.4,0.9,1,0,1652755590000,1652148090000
Berlin,Germany,7,33,8.8,7,4,1652759160000,1652154360001
Berlin,Germany,72,324.4,76.7,26,20,1652762757639,1652157962716
Bialystok,Poland,0,0,0,0,0,1652749290000,1652144490001
Bialystok,Poland,0,0,0,0,0,1652752890000,1652148090000
Bialystok,Poland,0,0,0,1,0,1652756490000,1652151690000
Jerusalem,Israel,67,296.4,42.7,52,49,1652623290000,1652018490001
Jerusalem,Israel,37,152.8,22.2,34,32,1652626890000,1652022090000
Jerusalem,Israel,20,69,10.2,24,23,1652630490000,1652025690000
Bielsko-Biala,Poland,4,19.1,2.1,25,24,1652787990000,1652183190000
Bielsko-Biala,Poland,18,59.1,10.2,39,34,1652791590000,1652185890000
Bielsko-Biala,Poland,37,123.2,22.3,42,39,1652794290000,1652190390000
Bielsko-Biala,Poland,31,109.4,17.2,42,40,1652797890001,1652193090000
Barcelona,Spain,1,0.5,1.5,0,0,1652659290001,1652054490000
Barcelona,Spain,1,0.6,1.7,0,0,1652662890000,1652058090000
Barcelona,Spain,1,2.6,0.3,0,0,1652666490000,1652061690000
Bari,Italy,1,0.5,0.3,0,0,1652659290000,1652054490000
Bari,Italy,0,0,0,0,0,1652662890001,1652058090000
Bari,Italy,1,0.5,1.2,0,0,1652666490000,1652061690000
Bari,Italy,0,0,0,0,0,1652670090000,1652065290000
A Coruna,Spain,16,79.8,10.2,32,31,1652856360000,1652251560001
A Coruna,Spain,19,83.2,12.3,42,39,1652857260000,1652252460000
A Coruna,Spain,4,15.3,2.3,25,17,1652860890000,1652256090000
A Coruna,Spain,1,2.6,0.6,16,14,1652864490000,1652262390000
Basel,Switzerland,0,0,0,0,0,1652662890000,1652058090000
Basel,Switzerland,0,0,0,0,0,1652666490000,1652061690000
Basel,Switzerland,0,0,0,0,0,1652670090001,1652065290001
Baton Rouge,United States of America,3,11.3,3.3,10,4,1652662860000,1652058060001
Baton Rouge,United States of America,1,1.5,1.7,5,3,1652666460000,1652061660001
Baton Rouge,United States of America,1,5.7,4,4,0,1652670090000,1652065290000
Baton Rouge,United States of America,0,0,0,0,0,1652673690000,1652068890001
Birmingham,United States of America,43,154.6,28.6,23,25,1653079550511,1652474726452
Birmingham,United States of America,23,96.7,25.9,24,33,1653082229385,1652477440468
Birmingham,United States of America,22,78.4,18.2,22,33,1653084036598,1652479231056
Bern,Switzerland,0,0,0,0,0,1652742090000,1652137290000
Bern,Switzerland,0,0,0,0,0,1652745690000,1652140890001
Bern,Switzerland,0,0,0,0,0,1652749290000,1652144490000
Bern,Switzerland,0,0,0,0,0,1652752890001,1652148090000
Belo Horizonte,Brazil,0,0,0,0,0,1652688090000,1652083290001
Belo Horizonte,Brazil,68,275,76.9,22,20,1652694360000,1652089590000
Belo Horizonte,Brazil,273,1146.5,201.7,58,49,1652697960000,1652093160000
Belo Horizonte,Brazil,261,1193.1,179.1,62,51,1652698867671,1652094060000
Bilbao,Spain,4,15.8,2,12,12,1652688090000,1652083290000
Bilbao,Spain,4,18.8,1.5,13,11,1652694360000,1652086890000
Bilbao,Spain,4,14.9,1.5,14,12,1652695290000,1652092290000
Bergen,Norway,0,0,0,5,7,1652616090001,1652012190000
Bergen,Norway,4,15.3,4.2,8,7,1652621490000,1652014890000
Bergen,Norway,1,2.7,0.3,5,7,1652623290000,1652018490000
Belfast,United Kingdom,0,0,0,0,0,1652677290000,1652072490000
Belfast,United Kingdom,11,31,13.6,17,15,1652683560000,1652078760586
Belfast,United Kingdom,99,426.5,82.7,56,52,1652687135108,1652082356158
Berlin,Germany,259,1163.5,201.9,47,36,1652766356760,1652161549392
Berlin,Germany,297,1285.5,208,63,51,1652769939413,1652165131675
Berlin,Germany,248,1068.2,178.5,63,52,1652770839354,1652166069188
Bielefeld,Germany,1,4.8,0.5,13,15,1652616076613,1652013950281
Bielefeld,Germany,0,0,0,13,15,1652619638705,1652014870155
Bielefeld,Germany,0,0,0,12,13,1652623272466,1652018459164
Bialystok,Poland,0,0,0,4,5,1652762790000,1652157990000
Bialystok,Poland,19,70.4,14.3,37,38,1652766360002,1652161590000
Bialystok,Poland,20,77.7,15.4,50,56,1652767260000,1652163390000
Aachen,Germany,1,3.1,0.6,15,18,1652617847230,1652013950281
Aachen,Germany,1,2.8,0.3,14,20,1652619638705,1652015756374
Aachen,Germany,0,0,0,13,16,1652623272466,1652018459164
Jerusalem,Israel,6,18.2,2.6,15,16,1652634090000,1652029290002
Odessa,Ukraine,1,2.2,0.4,4,3,1652616990000,1652011290001
Bielsko-Biala,Poland,5,12.4,1.6,27,27,1652799690000,1652194890000
Bielsko-Biala,Poland,0,0,0,13,15,1652803290001,1652198460000
Bielsko-Biala,Poland,0,0,0,10,10,1652806890000,1652202090000
Barcelona,Spain,0,0,0,0,0,1652670090000,1652065290001
Barcelona,Spain,4,23.5,13.5,3,4,1652676390001,1652071590001
Barcelona,Spain,50,186.1,88.8,29,29,1652679990000,1652075160000
Bari,Italy,0,0,0,0,0,1652673690001,1652068890000
Bari,Italy,5,23,5.5,16,13,1652679960001,1652075160001
Bari,Italy,23,98.3,23.4,47,28,1652683560001,1652077860000
A Coruna,Spain,6,28,5.2,21,16,1652870790000,1652263290000
A Coruna,Spain,8,39.1,5.9,36,16,1652874360000,1652268690000
A Coruna,Spain,8,26.9,3.4,35,20,1652875290001,1652272290000
Basel,Switzerland,7,21.1,14.7,11,16,1652676390001,1652071590001
Basel,Switzerland,25,63.3,26,37,46,1652679990000,1652075190000
Basel,Switzerland,23,66.2,16.8,45,51,1652680890000,1652076090000
Baton Rouge,United States of America,0,0,0,0,0,1652677290000,1652072490000
Baton Rouge,United States of America,0,0,0,0,0,1652680890000,1652076090000
Baton Rouge,United States of America,0,0,0,0,0,1652684490001,1652079690000
Birmingham,United States of America,18,66.3,11.4,17,19,1653087650558,1652482869699
Birmingham,United States of America,8,32.4,4.4,14,12,1653091260000,1652486460001
Birmingham,United States of America,0,0,0,10,10,1653094860000,1652490061338
Bern,Switzerland,0,0,0,0,0,1652756490000,1652151690000
Bern,Switzerland,5,24.3,11.2,15,13,1652762790000,1652157990001
Bern,Switzerland,22,71.7,22.2,48,49,1652766390000,1652161590000
Belo Horizonte,Brazil,144,607.8,96.4,51,38,1652702460001,1652097673253
Belo Horizonte,Brazil,64,225.9,42.7,35,28,1652706060001,1652101260000
Belo Horizonte,Brazil,25,76.1,17.1,21,21,1652709660000,1652104860000
Bilbao,Spain,2,6.5,0.5,11,11,1652698890000,1652094090000
Bilbao,Spain,3,6.8,2.5,10,9,1652704260000,1652099490000
Bilbao,Spain,4,9.8,4.1,10,10,1652708790000,1652103090000
Bilbao,Spain,4,8.9,3,10,10,1652709690000,1652107590000
Bergen,Norway,0,0,0,5,6,1652626890000,1652022090000
Bergen,Norway,0,0,0,5,5,1652630490000,1652025690000
Bergen,Norway,0,0,0,3,4,1652634090000,1652029290000
Belfast,United Kingdom,127,479.7,82.6,64,56,1652688067940,1652083272307
Belfast,United Kingdom,3,7,1.3,28,25,1652691660000,1652086862370
Belfast,United Kingdom,2,4.4,0.4,25,24,1652696160001,1652093160000
Berlin,Germany,115,485.5,71.7,49,44,1652774475107,1652169671208
Berlin,Germany,79,291.6,41,36,35,1652778043108,1652173268440
Berlin,Germany,81,263.3,40.2,34,33,1652784363996,1652176869298
Bielefeld,Germany,0,0,0,12,14,1652629547876,1652024747774
Bielefeld,Germany,0,0,0,13,15,1652630444244,1652025643769
Bielefeld,Germany,0,0,0,10,12,1652634054751,1652029260743
Bialystok,Poland,3,7.5,2.1,33,33,1652770890001,1652166090000
Bialystok,Poland,1,2.5,0.6,25,26,1652774490000,1652170590000
Bialystok,Poland,1,2.1,0.5,24,26,1652778090000,1652173290001
Pune,India,31,113.7,11.1,24,28,1652616990001,1652012190001
Pune,India,43,228.1,19.7,31,34,1652620590000,1652015790000
Pune,India,60,250.6,25,40,42,1652624190000,1652019390000
Aachen,Germany,0,0,0,12,15,1652626844343,1652023862797
Aachen,Germany,0,0,0,12,16,1652630444244,1652027457643
Aachen,Germany,0,0,0,11,15,1652634054751,1652029260743
Jerusalem,Israel,6,22.4,2.2,9,12,1652637690000,1652032890000
Jerusalem,Israel,6,41.5,3.7,7,5,1652641290001,1652036490000
Jerusalem,Israel,2,9,0.5,1,0,1652644890000,1652040090001
Odessa,Ukraine,0,0,0,1,1,1652619690000,1652015790001
Odessa,Ukraine,1,3.2,0.1,1,0,1652623290001,1652018490001
Odessa,Ukraine,0,0,0,0,0,1652626890000,1652022090000
Bielsko-Biala,Poland,1,0.7,0.1,5,7,1652810490001,1652205690001
Bielsko-Biala,Poland,0,0,0,5,5,1652815890000,1652209290000
Bielsko-Biala,Poland,0,0,0,3,4,1652819490000,1652212890001
Barcelona,Spain,88,357.2,95.4,46,45,1652683560000,1652078760000
Barcelona,Spain,87,324.7,85.4,47,46,1652684490000,1652079660001
Barcelona,Spain,32,94.8,44.7,31,29,1652688090000,1652083290000
Barcelona,Spain,21,63.8,7.7,21,22,1652691690000,1652086890000
Bari,Italy,23,106.5,18.8,52,26,1652684490000,1652079660000
Bari,Italy,10,47.4,8.1,31,19,1652688090000,1652083290000
Bari,Italy,5,24.8,3.1,22,21,1652691690000,1652088690001
Bari,Italy,2,7.1,0.5,21,20,1652695290000,1652090490000
A Coruna,Spain,4,13.2,3.7,16,14,1652880690000,1652274090000
A Coruna,Spain,4,15.2,3.1,19,17,1652884290000,1652279490001
A Coruna,Spain,5,14.2,3,21,20,1652886060001,1652283960000
Basel,Switzerland,1,4.4,0.4,26,30,1652684490001,1652079690000
Basel,Switzerland,1,1.1,0.2,19,20,1652688090001,1652083290000
Basel,Switzerland,0,0,0,19,21,1652691690000,1652089590000
Baton Rouge,United States of America,0,0,0,0,0,1652688090000,1652083290000
Baton Rouge,United States of America,0,0,0,0,0,1652691690000,1652086890000
Baton Rouge,United States of America,1,2.8,2.2,1,0,1652697960001,1652090490001
Birmingham,United States of America,1,4.8,1.2,9,8,1653098460001,1652493660000
Birmingham,United States of America,6,26.4,4.9,9,6,1653102060000,1652497260000
Birmingham,United States of America,0,0,0,5,4,1653105690001,1652500890000
Bern,Switzerland,22,75,14.5,55,55,1652767290000,1652162490001
Bern,Switzerland,5,13.4,2,38,37,1652770890000,1652166090001
Bern,Switzerland,2,4.7,0.3,24,32,1652774490000,1652170590000
Belo Horizonte,Brazil,35,88.8,15,21,22,1652715968394,1652111160000
Belo Horizonte,Brazil,45,135,19.3,25,25,1652717770411,1652112960000
Belo Horizonte,Brazil,26,72.4,15.2,24,24,1652720460001,1652115670053
Bilbao,Spain,8,30.5,12.9,21,18,1652715960000,1652111190000
Bilbao,Spain,11,34.3,10.5,20,39,1652716890001,1652114790000
Bilbao,Spain,7,18.9,6,17,40,1652720490001,1652116590000
Bergen,Norway,0,0,0,3,2,1652637690001,1652032860000
Bergen,Norway,0,0,0,2,2,1652641290000,1652036490001
Bergen,Norway,0,0,0,0,0,1652644890000,1652040090000
Belfast,United Kingdom,8,22.7,2.9,28,29,1652701560000,1652096760000
Belfast,United Kingdom,6,17.7,1.8,28,30,1652702460001,1652098560000
Belfast,United Kingdom,13,38.5,6.9,31,33,1652707860000,1652103060001
Berlin,Germany,79,261.6,44.8,35,34,1652787965009,1652182235084
Berlin,Germany,152,572.8,98.9,42,41,1652791536622,1652186744304
Berlin,Germany,283,1159.9,183.5,55,58,1652795103586,1652190342546
Bielefeld,Germany,1,3.2,0.2,9,10,1652637665727,1652032866309
Bielefeld,Germany,1,5.1,0.2,6,7,1652641260000,1652036460000
Bielefeld,Germany,1,1.1,0,6,6,1652644860001,1652040060000
Bialystok,Poland,1,3.2,0.2,27,27,1652783490001,1652177790000
Bialystok,Poland,0,0,0,26,25,1652786190000,1652180490000
Bialystok,Poland,10,27.9,4.2,36,31,1652791590000,1652186790000
Dnipro,Ukraine,1,2.7,0.2,14,11,1652616990000,1652011290001
Dnipro,Ukraine,3,7.6,0.7,12,11,1652620590001,1652014890000
Dnipro,Ukraine,1,2.5,0.3,13,10,1652623290001,1652018490001
Pune,India,49,214.9,24.2,41,43,1652625090000,1652020290001
Pune,India,29,119.9,14.8,33,36,1652628690001,1652023890000
Pune,India,7,35.6,3.7,25,27,1652632290000,1652027490000
Aachen,Germany,1,4.4,0.3,10,12,1652637665727,1652032866309
Aachen,Germany,0,0,0,8,10,1652641260000,1652038260000
Aachen,Germany,0,0,0,8,9,1652644860001,1652040060000
Jerusalem,Israel,1,2.8,0.3,0,0,1652648490001,1652043690000
Jerusalem,Israel,2,3.9,1.2,0,0,1652652090001,1652047290000
Odessa,Ukraine,2,7.6,0.6,0,0,1652630490000,1652025690000
Bielsko-Biala,Poland,0,0,0,0,0,1652821290001,1652216490867
Bielsko-Biala,Poland,0,0,0,0,0,1652824890000,1652220090000
Barcelona,Spain,21,71.3,12.5,22,21,1652697990000,1652090460001
Barcelona,Spain,23,91.9,14.6,21,21,1652698890000,1652094990000
Barcelona,Spain,14,39.6,9,17,18,1652702490000,1652097690000
Bari,Italy,10,30.1,5.2,27,25,1652700690000,1652095890000
Bari,Italy,4,6.1,0.7,21,20,1652702490001,1652097690000
Bari,Italy,0,0,0,11,9,1652708790000,1652101290000
A Coruna,Spain,7,20.9,3.6,25,22,1652892360000,1652286690000
A Coruna,Spain,8,29.9,4.3,28,29,1652895090000,1652291190000
A Coruna,Spain,4,9.1,2.3,23,24,1652896890000,1652292090000
Basel,Switzerland,1,3.5,0.7,20,23,1652696190000,1652091390000
Basel,Switzerland,3,7.8,0.9,19,21,1652701590000,1652096790000
Basel,Switzerland,1,4.1,0.3,21,23,1652702490001,1652097690000
Baton Rouge,United States of America,1,2.1,3.4,3,5,1652701560000,1652096760000
Baton Rouge,United States of America,15,56.3,24,22,23,1652705172606,1652100346957
Baton Rouge,United States of America,26,75.2,26.7,27,30,1652706052823,1652102162744
Baton Rouge,United States of America,5,17.7,4.3,16,18,1652709660000,1652104860000
Birmingham,United States of America,1,2.8,0.7,2,2,1653109290001,1652504490000
Birmingham,United States of America,1,2.7,0.3,1,1,1653112890000,1652508090000
Birmingham,United States of America,0,0,0,0,0,1653116490000,1652511690000
Bern,Switzerland,1,3.3,0.3,22,22,1652778090000,1652173290001
Bern,Switzerland,2,7.7,0.7,23,22,1652781690001,1652176890000
Bern,Switzerland,1,2.1,0.5,23,25,1652787990000,1652183190000
Belo Horizonte,Brazil,21,54.9,12.5,20,22,1652725860000,1652119260000
Belo Horizonte,Brazil,54,182.9,30.5,26,28,1652730360000,1652125560000
Belo Horizonte,Brazil,197,659,115.1,47,50,1652733953287,1652129148635
Bilbao,Spain,2,4.3,0.3,10,17,1652724090000,1652119290000
Bilbao,Spain,1,5.4,0.2,6,5,1652727690000,1652122890000
Bilbao,Spain,0,0,0,2,2,1652731290001,1652126490000
Bilbao,Spain,0,0,0,0,0,1652734890001,1652130090000
Bergen,Norway,0,0,0,0,0,1652648490001,1652043690000
Bergen,Norway,0,0,0,0,0,1652652090001,1652047290001
Bergen,Norway,0,0,0,0,0,1652655690000,1652050890000
Belfast,United Kingdom,36,110.7,18.9,41,44,1652712346998,1652107574861
Belfast,United Kingdom,28,82.8,15.4,41,44,1652713267709,1652108476856
Belfast,United Kingdom,51,152.7,25.6,43,42,1652718647852,1652113852764
Berlin,Germany,298,1243.3,186.8,59,63,1652797849040,1652193046313
Berlin,Germany,206,826.8,123.3,56,62,1652799640191,1652194823832
Berlin,Germany,99,357.1,43.4,40,52,1652803275112,1652198431710
Bielefeld,Germany,0,0,0,5,3,1652648460001,1652043660001
Bielefeld,Germany,0,0,0,1,3,1652652090000,1652049090000
Bielefeld,Germany,0,0,0,2,1,1652658390000,1652050890001
Bialystok,Poland,30,130,16.7,52,56,1652795160000,1652190390000
Bialystok,Poland,34,115.2,18.2,65,67,1652797890001,1652193090000
Bialystok,Poland,3,4.1,0.3,40,46,1652799690000,1652194890000
Kharkiv,Ukraine,0,0,0,0,0,1652616090001,1652011290001
Kharkiv,Ukraine,0,0,0,0,0,1652619690000,1652014890000
Kharkiv,Ukraine,0,0,0,0,0,1652623290001,1652018490001
Dnipro,Ukraine,1,0.4,0.7,11,10,1652628690000,1652022090000
Dnipro,Ukraine,1,0.4,0.5,11,9,1652630490000,1652027490000
Dnipro,Ukraine,1,1.8,0.9,7,6,1652635890000,1652029290001
Dnipro,Ukraine,0,0,0,6,6,1652637690000,1652032890000
Pune,India,11,58.2,4.2,15,16,1652635890000,1652031090001
Pune,India,5,35.5,2.6,4,3,1652639490001,1652034690000
Pune,India,0,0,0,0,0,1652643090000,1652038290000
Aachen,Germany,0,0,0,7,5,1652648460001,1652043660001
Aachen,Germany,1,0.7,0.7,1,2,1652652090000,1652047290001
Aachen,Germany,1,1.5,2,0,0,1652655690000,1652050890001
Jerusalem,Israel,0,0,0,0,0,1652655690001,1652050890000
Jerusalem,Israel,0,0,0,0,0,1652659290000,1652054490000
Jerusalem,Israel,0,0,0,0,0,1652662890001,1652058090001
